	A5554-NY2011-34	B57-NY2011-15	B73-NY2011-32	B76-NY2011-11	B97-NY2011-7	CML103-NY2011-46	CML108-NY2010-61	CML157Q-NY2011-59	CML158Q-NY2011-49	CML228-NY2010-70	CML277-O5P071851A	CML311-NY2010-356	CML322-NNY2011-44	CML341-02F1020	CML69-10A7711251A	CMl333-NY2010-122	F2834T-NY2010-108	F70NY2011-235	H84-NY2011-81	H95-NY2011-79	HP301-NY2011-77	HY-NY2010-93	IL14H-NY2011-131	KY21-NY2010-156	KY228-NY2010-154	Ki11-NY2010-162	Ki3-NY2010-159	Ki44-O4P168551A	M162W-NY2011-115	M37W-NY2010-149	MO17-NY2011-142	MO18W-NY2010-147	MS71-NY2011-101	NC260-NY2011-248	NC350-NY2010-185	NC358-NY2011-143	NC360-NY2011-211	OH40B-NY2010-556	OH43-NY2011-252	OH7B-NY2011-202	P39-NY2010-550	SC357-NY2010-244	T2I16-NY2010-231	TX303-NY2010-235	TZi8-NY2010-566	U267Y-NY2010-589	W22-NY2011-256	W64A-NY2011-215
GRMZM2G079883	18.0814	26.1597	6.43884	6.85491	16.1683	19.3413	21.0787	8.13963	22.1923	15.3002	8.27765	47.8514	22.2305	15.8258	25.0228	13.5449	10.0074	9.87764	9.42205	0.0	29.0836	9.05376	28.1002	18.4026	41.0357	21.4657	6.80538	11.8626	16.1777	29.3106	17.7345	4.10461	49.6924	10.9212	36.2902	33.264	24.5348	10.0487	35.917	29.9786	11.6271	11.7462	26.8111	26.1809	14.1839	8.99587	16.570999999999998	17.8935
GRMZM2G079904	1.87635	1.6041100000000001	1.92903	2.9392400000000003	0.0	2.74008	3.01899	2.61017	2.17489	3.7961699999999996	1.2137200000000001	3.2187799999999998	3.38763	1.9176400000000002	1.70796	4.5129	2.03885	1.6348799999999999	3.47871	0.0	4.23442	1.4142700000000001	2.02847	2.40803	6.16418	3.0836200000000002	0.901033	1.42724	4.18419	1.4029	1.8569200000000001	4.83432	0.476181	3.09595	4.11057	1.87805	3.9455199999999997	1.29625	3.4477300000000004	0.534708	4.34467	1.80397	1.69143	7.067889999999999	1.9380700000000002	1.6508599999999998	3.40608	4.1426300000000005
GRMZM2G080549	2.4956099999999997	4.6875	2.5608	1.76879	1.19902	0.0	3.7563400000000002	3.5289699999999997	0.0	0.0	1.81623	2.06941	2.42445	2.2886599999999997	3.6932400000000003	0.0	0.0	1.9628599999999998	4.6587	0.0	0.0	2.59965	3.32522	1.14986	3.17217	3.11015	2.98486	1.2621	3.18473	3.70042	5.48346	0.0	3.64598	1.40774	1.24822	2.53079	3.8095199999999996	1.37086	1.58707	0.0	10.9287	0.0	2.25855	1.9328	1.1094700000000002	0.951042	2.07366	2.7046
GRMZM2G080959	1.6206200000000002	16.4318	10.8454	2.72304	2.43313	8.73007	7.30899	6.77873	6.50131	7.51681	4.25155	1.9910299999999999	3.6457	3.0439599999999998	4.91749	5.25277	1.8501400000000001	3.72493	6.5930800000000005	0.0	3.85855	1.7852	17.8271	5.92497	5.00528	13.8597	2.8742400000000004	0.0	4.28325	2.6507400000000003	3.86447	4.51906	9.88845	2.93493	0.0	4.96336	6.372999999999999	0.0	6.12935	1.72035	11.0805	4.12215	0.0	2.61748	1.5039799999999999	0.0	7.37979	9.43838
GRMZM2G081037	23.6627	33.971	29.000999999999998	19.9004	35.0647	17.1132	32.8151	26.9223	40.0979	27.3094	29.6931	69.2333	28.3229	31.279	35.9308	42.9073	25.8921	26.5454	20.1224	0.0	28.0824	32.6496	43.8443	40.2027	52.7049	28.5236	41.1923	35.0851	30.9007	36.2152	39.4942	22.9897	44.8411	25.5834	42.1004	45.7944	49.4843	25.7864	38.245	43.2901	28.8157	32.0879	35.4923	44.0767	38.672	25.6519	40.525	35.4769
GRMZM2G081521	14.3362	22.5818	14.2095	12.6103	36.0273	26.0721	23.8554	15.0894	28.2409	14.5128	20.8085	30.8804	19.3231	23.1466	22.7171	22.5485	20.5166	16.2926	15.1265	0.0	16.9366	18.5611	27.4116	24.3772	38.8339	17.6272	21.2433	21.8376	15.1545	20.7543	19.9635	17.3372	26.4364	13.6298	38.150999999999996	27.1963	22.9332	18.8973	19.7931	28.1325	19.7272	26.9177	27.2724	23.2768	26.4825	16.8013	24.0817	20.2284
GRMZM2G081719	1.87021	3.46665	2.98093	2.0001900000000004	3.9506300000000003	4.83384	2.08711	10.5318	12.3739	10.8424	5.81379	5.084969999999999	7.1005	6.13086	4.04691	4.76241	3.02011	1.8136400000000001	4.54678	0.0	3.21912	2.21968	1.47525	2.52274	5.02555	3.0821099999999997	2.9130599999999998	6.87645	1.7517	2.56818	2.3677200000000003	4.8562	5.33505	4.53541	9.18399	9.700280000000001	4.88112	7.197030000000001	1.5310700000000002	2.53576	1.95101	1.97987	3.00095	3.12778	4.6776800000000005	0.7697069999999999	2.32821	4.02869
GRMZM2G083418	49.6973	47.0875	43.9635	53.6043	37.5024	59.5819	47.3796	56.659	41.1862	54.966	62.7505	59.0215	64.1789	79.3146	50.1911	51.9437	63.5349	52.7039	48.9316	34.9791	56.0176	63.2377	45.2835	49.4494	66.7917	47.915	52.3279	50.7917	45.7086	51.4912	60.9456	58.3528	53.5603	49.0382	49.6414	48.9839	46.1231	42.895	53.4486	46.9015	71.0482	49.7992	46.6707	43.6756	53.2324	65.8689	62.9843	51.4941
GRMZM2G083812	9.64053	8.15445	4.88284	4.20519	15.652000000000001	11.0279	10.1474	7.19385	16.0795	12.0609	50.5333	8.675289999999999	5.93199	11.5247	9.498380000000001	16.7438	11.2985	5.9749099999999995	15.9915	0.0	14.0981	14.6065	19.3507	12.7241	40.6782	11.8671	4.40731	6.860239999999999	9.00885	16.1384	8.69017	50.7538	23.6086	13.6822	12.6664	8.05696	24.6027	6.3562	6.47631	9.64752	4.8951400000000005	6.4778400000000005	9.84912	26.8111	15.449000000000002	8.65094	13.2504	33.3022
GRMZM2G084195	83.2307	86.4742	52.6018	40.6117	82.054	44.403	125.906	56.725	52.0686	60.7454	29.6628	188.136	40.0985	66.2108	81.8864	62.1588	32.7559	41.9478	72.9647	50.5089	64.9664	29.276999999999997	105.14200000000001	78.1883	176.572	79.2228	38.905	33.6197	52.5213	120.16	72.5385	26.3246	122.302	64.4419	132.178	117.684	63.2923	33.2776	75.6235	107.23	81.2628	36.438	68.331	83.1185	71.8296	28.6223	69.7554	71.1198
GRMZM2G084397	1.69888	5.00809	4.62039	1.47356	3.2831599999999996	6.13293	7.615880000000001	4.8284	8.87962	10.0396	18.1954	3.03174	6.0058	6.2203599999999994	7.5069	6.59364	6.993860000000001	1.78912	13.7356	0.0	6.26845	5.33898	4.48496	6.96047	27.3018	9.54087	1.8137900000000002	2.6962599999999997	1.6749900000000002	2.74828	2.12375	19.2067	9.62898	2.06608	4.72812	6.23717	5.2061	3.1017200000000003	9.5463	4.1160000000000005	5.01344	6.2007900000000005	2.5927	5.855569999999999	2.0249099999999998	1.8140599999999998	6.0804599999999995	11.1629
GRMZM2G084445	15.4654	20.5511	23.5867	11.8323	8.46337	17.6456	28.9905	14.5071	8.16283	14.3295	9.80508	4.852869999999999	15.0216	12.1055	29.1095	22.6119	19.491	9.15645	19.973	0.0	14.2226	7.089930000000001	14.9563	25.8926	15.8505	13.9696	18.9136	14.2398	13.8718	11.1675	22.7268	32.3884	22.4694	16.6718	7.6897899999999995	13.1333	20.0943	8.98105	19.1985	5.8556	25.1755	14.1818	16.1731	11.6707	12.6082	8.67965	12.4793	17.8299
GRMZM2G084498	6.44851	4.836180000000001	8.16704	7.56295	3.6400699999999997	5.77722	5.89925	3.3686599999999998	5.01626	10.4234	9.169989999999999	4.84146	8.03346	6.034330000000001	9.26907	4.5342199999999995	6.689610000000001	3.4371400000000003	0.0	0.0	6.8052	4.12389	2.53552	8.90537	7.51392	10.7472	4.9446	3.58301	4.5500300000000005	3.96561	3.9409199999999998	3.4144099999999997	14.450999999999999	2.82765	4.77564	5.80158	2.6794599999999997	3.89017	10.6063	3.6683199999999996	3.22855	6.48474	2.96444	3.5582800000000003	1.99308	2.75813	6.54166	6.30459
GRMZM2G084947	57.7029	72.0387	70.4119	50.1447	31.2366	58.8481	53.8725	16.5626	32.2123	58.2796	70.2699	43.3058	68.5525	113.40100000000001	96.6644	26.1807	60.2155	47.4162	44.6894	0.0	100.791	42.5094	25.4602	69.7948	22.7765	78.8586	56.7068	54.0053	55.0846	47.4509	20.5148	25.9956	49.8452	38.9118	32.0737	47.1883	25.5848	33.3334	82.1384	27.8611	190.952	74.6863	27.5459	23.2308	51.0842	39.7274	124.90299999999999	56.9309
GRMZM2G087678	2.62071	12.5679	9.47988	3.44805	7.75235	3.68206	4.3742	4.18559	10.709000000000001	8.5335	10.8357	6.88426	3.93051	8.762739999999999	9.824539999999999	9.869639999999999	5.60192	2.56038	4.27808	0.0	5.15362	6.3703199999999995	6.25914	4.586130000000001	5.1908	10.2183	2.8896	2.77185	7.2658	6.29637	5.796930000000001	16.4144	7.19004	2.87115	9.41956	6.47239	6.68392	2.95496	12.2824	7.93797	6.62482	3.0644299999999998	3.91535	5.04416	4.69273	4.41284	4.64203	5.70706
GRMZM2G088064	9.279639999999999	17.0358	5.45479	20.4238	39.2697	35.9359	10.0841	27.3453	48.3941	19.8686	27.732	38.2251	10.770999999999999	77.8989	12.3548	22.8056	8.64303	16.0324	2.97094	0.0	7.02986	15.8518	20.1475	15.4417	18.642	12.645	31.5596	48.3143	7.77341	41.7894	13.2176	5.0708400000000005	20.2113	21.3432	62.8266	31.208000000000002	26.0559	15.4102	9.11551	31.8943	28.449	11.0958	27.0009	25.2589	125.48700000000001	16.3685	8.868039999999999	7.3904
GRMZM2G089241	2.6796	2.35815	2.74768	12.565	2.5977799999999998	10.0336	8.27723	1.8829799999999999	10.2478	7.523739999999999	13.0363	4.25864	14.232999999999999	2.7040900000000003	10.4681	13.6056	8.25794	6.48875	19.3721	0.0	19.2845	1.59342	10.7054	7.22796	8.58416	6.18651	2.22522	6.42396	0.0	7.034669999999999	2.6026	7.338260000000001	12.3977	8.68662	14.7243	8.487919999999999	8.128919999999999	9.52636	5.404669999999999	6.7782	1.08891	4.60939	6.78357	0.0	5.03621	4.38905	3.22914	14.448
GRMZM2G089895	13.2353	16.7851	23.2062	6.548430000000001	8.17712	12.9487	32.2228	8.22711	0.0	22.3261	43.0265	15.6129	25.6402	15.4849	5.146780000000001	8.98564	32.8219	5.70758	21.7137	0.0	15.5476	8.101560000000001	9.029860000000001	13.5551	6.7454	12.4349	18.2678	14.0147	4.22377	15.7735	4.65158	4.46482	14.4974	2.0573599999999996	44.0424	44.8564	24.7355	23.7956	8.813419999999999	3.77892	8.055489999999999	7.69982	36.2503	3.07538	7.258030000000001	7.265960000000001	10.9069	20.9813
GRMZM2G090087	10.5572	13.6904	20.3751	11.5091	9.40515	14.6925	17.035	9.64687	14.5641	17.7706	14.647	32.1032	12.7915	11.273	46.285	31.5498	15.9053	12.9874	18.7096	0.0	22.4017	19.4641	26.8622	18.8151	27.0266	14.2626	11.469000000000001	8.772910000000001	12.5287	24.2998	11.7993	39.2842	16.7	16.7906	23.6836	20.4604	39.7721	10.1602	20.344	13.3896	68.0471	5.51863	17.8794	34.1813	17.7372	18.5491	27.6764	12.9756
GRMZM2G090104	7.942089999999999	13.6439	8.21144	5.21673	3.5838400000000004	16.0353	9.93725	17.3624	7.047160000000001	12.0018	16.8688	5.14565	11.2493	15.5329	11.1812	6.51624	16.1016	6.965660000000001	29.116	0.0	19.4294	15.0087	5.8075	14.3557	15.8903	19.3035	12.8356	29.7004	11.4567	10.0979	11.3345	12.8922	13.3999	4.7872699999999995	12.2045	11.0585	15.6442	19.0039	29.8088	13.8106	9.45257	13.7898	10.9142	3.4287900000000002	3.07288	9.92539	10.1085	14.4992
GRMZM2G090245	539.507	108.565	32.1446	136.971	77.6526	263.482	53.5003	249.532	79.6673	122.344	266.311	414.065	214.31400000000002	716.51	14.3771	59.9613	368.014	118.641	28.6544	281.611	61.0142	811.7410000000001	200.595	254.06400000000002	73.3447	137.815	327.129	222.032	62.4549	122.586	94.5286	109.932	168.74599999999998	201.40599999999998	28.0486	122.194	88.3352	153.859	292.257	391.13	212.855	1396.93	625.033	37.7066	245.237	321.436	199.642	338.231
GRMZM2G090338	202.178	163.817	122.595	145.381	216.44799999999998	243.86900000000003	161.442	155.355	268.247	121.292	140.906	190.639	137.27200000000002	144.121	114.037	145.303	116.359	133.836	132.866	132.579	121.90700000000001	128.202	143.10299999999998	175.942	109.06	136.007	166.975	196.99900000000002	139.566	191.96599999999998	179.81900000000002	133.869	96.3677	207.954	291.264	156.766	97.035	131.89700000000002	160.871	211.363	191.588	184.43099999999998	276.64799999999997	112.912	336.624	222.729	180.142	175.077
GRMZM2G090723	7.20335	9.04781	15.6172	8.30835	9.37006	9.533539999999999	5.62447	11.0835	7.28793	7.121410000000001	19.3131	22.9672	9.29605	8.02053	10.2963	17.9156	8.21493	9.21561	11.2698	0.0	11.7232	7.4456	13.9425	25.2437	26.4498	13.9056	9.84673	4.55625	8.726230000000001	22.239	10.4584	12.1538	9.536389999999999	8.686630000000001	18.2897	17.7926	15.5918	5.893	11.5416	13.9137	13.5601	14.525	4.31365	19.9059	10.2686	6.48952	13.3091	8.197989999999999
GRMZM2G090728	3.1225099999999997	25.214000000000002	36.0058	7.9054899999999995	19.5766	28.3338	40.5951	51.0779	53.2939	45.5541	40.7313	20.0942	24.0772	12.3425	14.0683	33.1323	45.6385	8.72441	60.6876	19.7958	11.2807	20.0854	17.8588	32.9873	104.6	28.9107	5.02182	7.17557	9.5502	13.7348	13.3899	90.175	16.6551	5.65376	21.1811	28.6099	84.8399	27.2627	14.6589	15.3642	17.0138	26.0167	14.1938	32.8854	13.9829	20.0577	33.7085	64.7142
GRMZM2G091715	98.8241	162.721	114.76299999999999	68.3661	171.278	121.24700000000001	172.84599999999998	102.74	120.01100000000001	98.8592	183.704	226.451	101.676	106.052	174.215	188.66099999999997	123.33	112.84299999999999	148.591	84.3	151.99200000000002	116.911	143.608	139.686	245.658	138.414	143.293	148.998	142.362	167.382	159.44799999999998	96.6448	115.13	116.245	205.495	163.458	162.428	113.62899999999999	114.958	188.106	119.637	141.342	113.816	162.764	150.953	116.03	170.25799999999998	162.203
GRMZM2G092497	9.08873	10.9279	19.2557	19.3521	9.22679	9.870439999999999	9.32221	10.7697	12.0438	14.0625	6.25439	7.90384	9.71461	13.503	14.9744	8.67835	11.5083	25.6556	10.9573	15.2267	11.2795	9.44941	11.9587	11.3241	9.6412	14.8338	16.0099	12.7255	24.943	10.9318	12.169	6.05241	9.11266	17.1308	9.98138	14.1961	7.9048	9.63959	13.775	7.35058	20.3547	10.263	10.5917	13.1509	12.4221	10.3103	16.5222	8.964780000000001
GRMZM2G092718	3.99736	46.9589	25.6996	7.818689999999999	62.49100000000001	19.4146	18.9377	10.0068	68.0555	23.4566	26.4679	4.679209999999999	2.05563	29.1916	13.6166	22.2916	38.8951	14.5681	23.8253	0.0	32.1873	11.7959	35.8669	51.5063	3.4585199999999996	16.9594	16.4485	26.4895	31.0058	32.5856	10.2668	20.2511	37.1815	49.5899	30.0808	25.4766	33.5267	34.7398	36.2298	28.9982	12.5955	27.0504	5.9336400000000005	21.9068	22.448	26.4769	19.0307	21.2119
GRMZM2G092804	45.2684	38.793	27.6639	175.7	8.86829	21.8355	8.56212	8.03631	0.0	15.7557	0.805517	4.130319999999999	3.08711	6.23185	39.4977	65.3594	115.182	198.425	42.1764	45.4217	81.1263	150.612	77.3842	48.2417	15.9329	27.8532	27.9291	2.95345	61.5597	45.9045	0.0	107.352	18.8572	0.804301	0.0	23.3174	0.0	31.3907	35.0094	4.076969999999999	3.4577199999999997	32.2053	12.4094	53.401	10.5644	11.2142	63.6212	20.4204
GRMZM2G092945	9.73349	63.2902	13.2536	12.6126	5.7072	71.6514	83.4045	58.3971	8.7285	9.4436	84.361	10.7339	38.4632	5.7765699999999995	32.5656	29.8552	15.0829	16.1742	40.8652	0.0	75.307	4.4943	47.2524	44.6949	25.1077	55.8378	46.7147	19.6314	16.2212	13.8589	14.8743	15.9206	43.6277	11.4915	38.1495	16.6473	12.1274	39.5911	87.7582	18.6859	15.4915	33.4124	61.1781	4.9884900000000005	9.43097	6.7022699999999995	10.152000000000001	39.4276
GRMZM2G093032	240.765	299.111	444.095	218.252	355.35900000000004	325.768	318.785	414.425	370.171	516.37	125.412	226.055	375.14300000000003	184.99400000000003	477.25300000000004	488.42	355.14	468.745	618.6419999999999	573.964	566.465	330.88	351.093	326.464	170.94799999999998	516.341	227.435	277.43	449.89300000000003	432.157	373.593	242.173	599.744	530.684	248.44099999999997	357.897	452.356	554.255	431.476	215.215	560.934	391.642	431.515	241.937	310.661	207.642	379.626	433.639
GRMZM2G093535	110.266	78.336	99.2733	103.26899999999999	118.316	109.588	104.54799999999999	84.2405	81.7124	87.5577	92.8962	112.26299999999999	97.9447	112.037	106.95299999999999	89.3694	120.949	116.462	76.729	0.0	111.17200000000001	103.50399999999999	99.0127	114.92399999999999	107.794	101.853	112.412	84.4606	107.287	99.7376	107.741	85.57	128.188	111.921	101.78	110.287	76.4628	71.2982	80.1942	136.218	117.208	81.3515	71.5931	92.6881	120.71	95.4911	121.03	114.777
GRMZM2G093705	4.81151	5.56583	6.54836	8.87238	3.13909	8.68463	6.67945	5.26619	3.04874	2.3467599999999997	3.5920400000000003	3.44956	6.29547	1.19885	15.8484	3.3962199999999996	5.74906	13.5917	5.8866	0.0	15.5783	4.6070199999999994	10.45	7.119269999999999	4.27261	6.0516	1.73397	4.54895	6.07793	6.83661	2.60069	11.6426	5.83691	4.7329300000000005	1.60954	3.58552	6.76923	1.53864	2.86206	1.10912	7.81808	4.74605	11.8168	3.3746199999999997	3.00287	5.479030000000001	10.5517	10.9094
GRMZM2G094428	30.2511	61.0178	39.7745	27.774	114.036	40.3202	73.6671	25.8047	41.0034	60.9528	106.287	79.9109	44.22	40.6431	58.1832	64.3371	44.5571	47.8017	56.475	57.2162	61.9851	53.7477	37.6043	49.9326	68.7216	68.5677	46.585	47.6536	19.5333	25.0899	37.4402	84.5911	64.0755	42.5553	58.6706	68.4724	46.9168	65.6529	61.2076	105.0	22.6168	61.2662	55.4676	73.6122	44.2956	30.0539	54.559	78.0852
GRMZM2G094490	6.725060000000001	10.7169	14.0459	5.36195	14.6847	7.49575	9.37125	5.88127	2.51678	4.85131	9.605269999999999	3.89216	12.6172	8.14049	15.0512	2.8294900000000003	5.97067	7.902010000000001	11.9103	0.0	13.9774	13.0202	5.0389800000000005	10.9656	5.80017	13.0065	5.50052	5.599880000000001	1.9921799999999998	5.50444	9.1121	2.20102	9.0419	4.04045	4.902080000000001	9.91705	6.202000000000001	13.4285	8.80904	18.5047	4.90311	13.669	6.560289999999999	4.1679	2.75224	3.69389	9.51961	15.9429
GRMZM2G098227	21.9275	20.1907	16.7962	21.8276	19.7946	23.5486	23.5459	23.3611	21.2446	16.8064	15.3082	15.1768	18.4531	16.5912	21.1323	16.991	13.2146	18.1084	22.3539	0.0	19.9917	19.4004	26.6972	21.6774	17.4665	19.6451	23.0239	21.9758	29.2211	19.9073	21.3732	18.0702	17.0342	20.3383	18.9982	21.8627	21.1803	17.9291	20.924	22.7678	19.7034	16.2027	20.8799	19.1716	21.4059	20.892	20.1572	22.0318
GRMZM2G099583	2.8336799999999998	3.7411800000000004	2.55812	1.4450399999999999	4.60933	5.14213	3.6739599999999997	2.3726599999999998	8.53795	3.23927	5.59523	10.1535	4.81904	4.54534	5.02605	5.42477	5.72511	3.2341599999999997	3.4014699999999998	0.0	3.25535	2.4434400000000003	4.35189	3.0098599999999998	8.94363	3.84288	2.46981	3.70002	1.7449	3.4429800000000004	5.07453	4.21673	4.15477	2.11401	6.6931199999999995	5.6628	6.53951	3.1509099999999997	4.1403300000000005	5.95962	4.61986	3.28464	2.7920700000000003	5.75945	3.91245	2.90903	3.1626	3.93215
GRMZM2G100641	7.46117	16.0848	8.161439999999999	5.14706	8.90293	10.2181	12.7663	12.2071	15.3043	12.3635	37.6564	11.1418	7.93465	14.645	8.649189999999999	27.4408	12.0617	5.79356	10.5415	0.0	9.227269999999999	18.0354	15.7626	9.14748	38.329	8.6194	6.67201	6.54108	9.30903	11.1949	7.58028	48.0125	9.74056	7.443510000000001	4.7573300000000005	9.78118	20.8847	17.7992	10.4749	7.880089999999999	8.70625	11.0889	12.0972	25.3763	6.43877	9.4557	11.8452	14.9585
GRMZM2G101271	26.7186	25.5538	33.8804	22.1992	26.3888	35.4638	28.0567	31.8884	31.6301	27.2872	17.1848	54.4496	30.3277	22.533	43.5618	25.2997	21.2743	28.7806	23.1787	0.0	21.1471	24.6754	37.3377	35.4683	38.8765	27.5882	34.5285	26.7609	31.3572	31.4533	47.4744	34.4398	19.4184	26.024	50.5853	42.6643	44.8879	21.3439	25.8961	28.4373	36.3938	36.0003	34.655	45.5871	40.53	34.3605	29.5769	30.0736
GRMZM2G101613	34.4689	25.3256	23.4708	8.50737	9.991660000000001	18.4385	15.9544	15.9861	19.769000000000002	13.8221	22.235	5.96815	24.5274	28.2991	19.1517	11.2591	19.498	11.9592	12.0825	0.0	17.4131	11.1762	16.6541	22.6578	29.3365	17.8653	13.9102	22.2	12.870999999999999	21.0827	23.3652	19.2701	31.5892	13.5076	13.9413	11.2054	18.2352	15.7924	19.8934	17.2725	10.9365	13.0646	14.2634	5.53911	12.5295	9.88691	9.66076	15.5103
GRMZM2G102059	13.8801	9.53187	8.688089999999999	4.09598	11.9561	6.10009	5.7844	5.4307	3.5429699999999995	8.21978	6.6142199999999995	6.53054	10.081	6.25655	9.34918	5.84259	9.90423	9.6094	9.59623	0.0	5.77109	7.28972	11.3801	8.76251	5.567740000000001	12.119000000000002	6.7206	12.6413	5.72308	7.422289999999999	9.89049	4.1932	15.4289	8.1387	8.781139999999999	7.45591	5.240819999999999	7.00215	12.9999	6.81442	5.70215	6.42555	6.79005	3.7305099999999998	4.5667599999999995	8.109630000000001	8.90536	7.629289999999999
GRMZM2G102560	115.07799999999999	92.993	103.7	111.929	32.3416	79.7724	83.7314	85.7627	66.2322	80.7627	58.1943	81.039	105.912	138.64700000000002	65.5928	82.1547	170.019	121.26799999999999	112.381	108.055	86.3601	145.141	102.807	97.1748	64.9253	75.5107	87.9814	67.0303	157.558	135.41899999999998	152.273	182.132	83.3882	94.2652	36.4733	87.5056	110.18299999999999	76.8513	112.245	40.6101	79.0148	119.169	64.3065	106.95100000000001	72.8401	177.065	127.28399999999999	70.0072
GRMZM2G102790	9.08917	4.49437	3.61446	7.081239999999999	2.50868	7.24373	8.11342	7.2990699999999995	3.81744	6.46119	8.715010000000001	7.22912	11.0616	7.753189999999999	6.75126	4.89647	8.86616	4.01905	9.55284	0.0	12.1139	5.49084	2.39938	6.01096	6.03987	11.8553	15.8717	6.86033	5.6007	9.57333	7.46692	5.89784	5.0042599999999995	4.02537	3.9906300000000003	4.203469999999999	5.34092	8.98862	10.325	2.34005	3.9883	10.9502	6.790369999999999	3.7898	3.55295	7.402	4.02843	8.72309
GRMZM2G104081	18.6852	16.2853	55.1257	17.8162	6.42732	16.4544	17.3171	16.7263	11.2985	18.5968	16.3116	13.8077	18.4406	19.2314	34.9218	19.0687	24.6984	29.0996	17.5516	0.0	12.1494	35.8917	11.9037	16.1631	18.8677	13.4458	13.0886	14.8888	18.9444	19.1912	21.8494	25.513	21.0049	16.6911	8.8377	18.5393	18.8875	11.8066	15.626	9.35083	43.1683	15.7623	14.0919	16.9496	15.2602	34.248000000000005	40.3347	17.1269
GRMZM2G104538	15.4342	16.1099	43.6368	21.5363	12.1863	21.9945	27.4549	22.9446	33.647	37.4584	11.8824	19.8701	23.9884	15.7523	29.4047	29.148000000000003	15.582	19.4735	21.0121	0.0	21.9237	18.6976	24.3342	18.7441	28.9712	21.1273	20.1056	16.0186	21.5984	27.4785	17.1761	26.3241	25.359	21.4286	19.4835	19.8819	35.8069	28.2231	18.6299	13.8534	42.1096	16.7948	26.0281	25.1761	16.7049	16.7628	35.9214	21.2559
GRMZM2G105330	9.47683	15.030999999999999	8.88914	2.23818	4.94059	14.6621	4.27303	11.1492	6.6472	16.3227	13.1603	8.16357	17.2183	6.809710000000001	8.85084	11.1807	10.7395	16.6019	4.79673	0.0	26.8344	2.20545	8.17607	12.5994	8.71606	10.985999999999999	8.345939999999999	12.7708	7.707739999999999	5.89772	4.63069	3.5772699999999995	25.0942	8.53985	12.1846	6.5126599999999994	1.77295	15.569	6.0841	5.91359	3.83185	12.4338	7.4187899999999996	3.1579	6.29726	4.926480000000001	14.6427	13.3144
GRMZM2G106245	67.5631	69.8551	53.5769	42.1549	85.5881	77.4765	56.4961	55.1986	63.8709	45.7114	71.1811	97.4047	63.3106	58.102	71.5319	62.505	57.8365	53.6399	57.0343	52.3416	71.8584	56.5813	44.5883	80.4378	84.8014	69.1855	69.4069	62.5066	39.1506	43.008	48.452	46.1359	88.0277	40.6014	92.8066	44.9511	29.6772	51.0304	49.0019	92.1372	45.1218	52.6669	79.3547	55.2574	70.9421	42.0282	55.7639	59.1575
GRMZM2G106393	8.24762	34.2699	4.617030000000001	16.0659	89.3579	93.6451	9.762030000000001	111.329	26.6044	39.8972	68.5054	0.0	82.9024	52.1754	6.91316	9.60207	9.11388	5.8856	9.51321	0.0	64.3177	2.86167	4.424169999999999	35.5433	17.6078	22.0445	22.419	79.2974	10.2565	9.96729	5.94838	0.0	25.8699	14.4182	18.2888	73.1819	15.3628	31.1436	6.7667399999999995	54.3304	3.50118	12.1692	32.4906	3.46349	34.7757	2.98619	10.4685	18.7169
GRMZM2G108153	24.7491	34.4404	21.0092	13.7023	13.5875	38.6575	28.2071	17.6367	86.1129	62.3854	8.77416	44.2596	37.0788	52.8085	55.1008	42.9862	36.2783	33.316	20.8433	0.0	46.9125	35.9662	45.0346	68.6508	35.7965	58.0074	19.3062	69.2543	19.3489	0.0	39.4632	55.42100000000001	81.387	8.49803	39.9262	41.9233	61.4583	31.1193	83.7151	47.3744	33.5145	53.5225	28.5504	44.9431	16.7268	53.4781	37.6552	34.4115
GRMZM2G109039	106.905	97.1908	135.168	143.445	75.7399	92.6216	103.51299999999999	110.12799999999999	96.9523	129.399	84.3471	101.529	101.876	98.292	105.53200000000001	96.9691	119.359	136.375	114.905	72.508	91.5441	121.944	90.1838	107.954	70.9711	102.655	105.898	116.314	128.586	96.5562	121.602	111.92	96.1415	114.37299999999999	87.3095	103.39299999999999	84.1468	110.49700000000001	91.5847	98.0507	119.807	86.8485	85.2266	101.995	114.947	120.579	129.595	97.0385
GRMZM2G109865	7.21426	8.9262	8.8424	5.27442	4.11609	5.78558	3.4253099999999996	11.7643	4.234369999999999	9.23896	8.31562	4.94008	12.1196	5.195530000000001	7.24971	4.0442599999999995	10.0808	5.14997	6.955030000000001	0.0	10.2761	5.132569999999999	6.55025	6.912780000000001	5.7479	8.09844	8.42112	5.9644699999999995	6.8173699999999995	6.5454300000000005	6.00609	3.8926199999999995	10.9338	2.71727	8.68149	6.69757	8.411019999999999	7.20107	13.687999999999999	7.405589999999999	8.83408	14.1278	4.69661	5.50941	4.67571	7.011889999999999	9.929210000000001	7.1677800000000005
GRMZM2G110153	8.276539999999999	6.50991	11.4094	7.190869999999999	8.28271	6.8485	14.2919	12.8702	8.963610000000001	11.9806	6.6421399999999995	3.634	6.934589999999999	7.443280000000001	14.873	7.361160000000001	5.05924	15.1122	13.829	0.0	7.235289999999999	9.42073	7.70328	6.31363	10.3964	9.58946	9.91746	9.72419	7.10945	8.65569	5.40486	10.8795	5.6382	11.8708	5.999230000000001	7.442880000000001	6.42411	10.226	6.50024	10.7119	8.359630000000001	6.00516	7.482880000000001	7.072939999999999	6.721489999999999	10.8973	9.41588	9.55304
